,NAS 2011-2012: Gross State Domestic Product: Andaman and Nicobar Islands,NAS 2011-2012: Gross State Domestic Product: Andhra Pradesh,NAS 2011-2012: Gross State Domestic Product: Arunachal Pradesh,NAS 2011-2012: Gross State Domestic Product: Assam,NAS 2011-2012: Gross State Domestic Product: Bihar,NAS 2011-2012: Gross State Domestic Product: Chandigarh,NAS 2011-2012: Gross State Domestic Product: Chattisgarh,NAS 2011-2012: Gross State Domestic Product: Delhi,NAS 2011-2012: Gross State Domestic Product: Goa,NAS 2011-2012: Gross State Domestic Product: Gujarat,NAS 2011-2012: Gross State Domestic Product: Haryana,NAS 2011-2012: Gross State Domestic Product: Himachal Pradesh,NAS 2011-2012: Gross State Domestic Product: Jammu and Kashmir,NAS 2011-2012: Gross State Domestic Product: Jharkhand,NAS 2011-2012: Gross State Domestic Product: Karnataka,NAS 2011-2012: Gross State Domestic Product: Kerala,NAS 2011-2012: Gross State Domestic Product: Madhya Pradesh,NAS 2011-2012: Gross State Domestic Product: Maharashtra,NAS 2011-2012: Gross State Domestic Product: Manipur,NAS 2011-2012: Gross State Domestic Product: Meghalaya,NAS 2011-2012: Gross State Domestic Product: Mizoram,NAS 2011-2012: Gross State Domestic Product: Nagaland,NAS 2011-2012: Gross State Domestic Product: Odisha,NAS 2011-2012: Gross State Domestic Product: Puducherry,NAS 2011-2012: Gross State Domestic Product: Punjab,NAS 2011-2012: Gross State Domestic Product: Rajasthan,NAS 2011-2012: Gross State Domestic Product: Sikkim,NAS 2011-2012: Gross State Domestic Product: Tamil Nadu,NAS 2011-2012: Gross State Domestic Product: Telangana,NAS 2011-2012: Gross State Domestic Product: Tripura,NAS 2011-2012: Gross State Domestic Product: Uttar Pradesh,NAS 2011-2012: Gross State Domestic Product: Uttarakhand,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Andhra Pradesh,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Arunachal Pradesh,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Assam,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Bihar,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Chattisgarh,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Goa,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Gujarat,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Haryana,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Himachal Pradesh,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Jammu and Kashmir,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Jharkhand,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Karnataka,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Kerala,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Madhya Pradesh,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Maharashtra,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Manipur,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Meghalaya,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Mizoram,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Nagaland,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Odisha,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Punjab,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Rajasthan,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Sikkim,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Tamil Nadu,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Telangana,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Tripura,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Uttar Pradesh,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Uttarakhand,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Andaman and Nicobar Islands,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Chandigarh,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Delhi,NAS 2011-2012: Gross State Domestic Product: 2011-12p: Puducherry,NAS 2004-2005: Gross State Domestic Product: Andaman and Nicobar Islands,NAS 2004-2005: Gross State Domestic Product: Andhra Pradesh,NAS 2004-2005: Gross State Domestic Product: Arunachal Pradesh,NAS 2004-2005: Gross State Domestic Product: Assam,NAS 2004-2005: Gross State Domestic Product: Bihar,NAS 2004-2005: Gross State Domestic Product: Chandigarh,NAS 2004-2005: Gross State Domestic Product: Chattisgarh,NAS 2004-2005: Gross State Domestic Product: Delhi,NAS 2004-2005: Gross State Domestic Product: Goa,NAS 2004-2005: Gross State Domestic Product: Gujarat,NAS 2004-2005: Gross State Domestic Product: Haryana,NAS 2004-2005: Gross State Domestic Product: Himachal Pradesh,NAS 2004-2005: Gross State Domestic Product: Jammu and Kashmir,NAS 2004-2005: Gross State Domestic Product: Jharkhand,NAS 2004-2005: Gross State Domestic Product: Karnataka,NAS 2004-2005: Gross State Domestic Product: Kerala,NAS 2004-2005: Gross State Domestic Product: Madhya Pradesh,NAS 2004-2005: Gross State Domestic Product: Maharashtra,NAS 2004-2005: Gross State Domestic Product: Manipur,NAS 2004-2005: Gross State Domestic Product: Meghalaya,NAS 2004-2005: Gross State Domestic Product: Mizoram,NAS 2004-2005: Gross State Domestic Product: Nagaland,NAS 2004-2005: Gross State Domestic Product: Odisha,NAS 2004-2005: Gross State Domestic Product: Puducherry,NAS 2004-2005: Gross State Domestic Product: Punjab,NAS 2004-2005: Gross State Domestic Product: Rajasthan,NAS 2004-2005: Gross State Domestic Product: Sikkim,NAS 2004-2005: Gross State Domestic Product: Tamil Nadu,NAS 2004-2005: Gross State Domestic Product: Telangana,NAS 2004-2005: Gross State Domestic Product: Tripura,NAS 2004-2005: Gross State Domestic Product: Uttar Pradesh,NAS 2004-2005: Gross State Domestic Product: Uttarakhand,NAS 2004-2005: Gross State Domestic Product: West Bengal,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Andaman and Nicobar Islands,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Andhra Pradesh,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Arunachal Pradesh,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Assam,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Bihar,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Chandigarh,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Chattisgarh,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Delhi,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Goa,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Gujarat,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Haryana,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Himachal Pradesh,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Jammu and Kashmir,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Jharkhand,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Karnataka,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Kerala,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Madhya Pradesh,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Maharashtra,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Manipur,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Meghalaya,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Mizoram,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Nagaland,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Odisha,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Puducherry,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Punjab,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Rajasthan,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Sikkim,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Tamil Nadu,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Telangana,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Tripura,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Uttar Pradesh,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: Uttarakhand,NAS 2004-2005: Gross State Domestic Product: 2004-2005p: West Bengal,NAS 1999-2000: Gross State Domestic Product: Andaman & Nicobar Islands,NAS 1999-2000: Gross State Domestic Product: Andhra Pradesh,NAS 1999-2000: Gross State Domestic Product: Arunachal Pradesh,NAS 1999-2000: Gross State Domestic Product: Assam,NAS 1999-2000: Gross State Domestic Product: Bihar,NAS 1999-2000: Gross State Domestic Product: Chandigarh,NAS 1999-2000: Gross State Domestic Product: Chattisgarh,NAS 1999-2000: Gross State Domestic Product: Delhi,NAS 1999-2000: Gross State Domestic Product: Goa,NAS 1999-2000: Gross State Domestic Product: Gujarat,NAS 1999-2000: Gross State Domestic Product: Haryana,NAS 1999-2000: Gross State Domestic Product: Himachal Pradesh,NAS 1999-2000: Gross State Domestic Product: Jammu & Kashmir,NAS 1999-2000: Gross State Domestic Product: Jharkhand,NAS 1999-2000: Gross State Domestic Product: Karnataka,NAS 1999-2000: Gross State Domestic Product: Kerala,NAS 1999-2000: Gross State Domestic Product: Madhya Pradesh,NAS 1999-2000: Gross State Domestic Product: Maharashtra,NAS 1999-2000: Gross State Domestic Product: Manipur,NAS 1999-2000: Gross State Domestic Product: Meghalaya,NAS 1999-2000: Gross State Domestic Product: Mizoram,NAS 1999-2000: Gross State Domestic Product: Nagaland,NAS 1999-2000: Gross State Domestic Product: Orissa,NAS 1999-2000: Gross State Domestic Product: Pondicherry,NAS 1999-2000: Gross State Domestic Product: Punjab,NAS 1999-2000: Gross State Domestic Product: Rajasthan,NAS 1999-2000: Gross State Domestic Product: Sikkim,NAS 1999-2000: Gross State Domestic Product: Tamil Nadu,NAS 1999-2000: Gross State Domestic Product: Tripura,NAS 1999-2000: Gross State Domestic Product: Uttar Pradesh,NAS 1999-2000: Gross State Domestic Product: Uttaranchal,NAS 1999-2000: Gross State Domestic Product: West Bengal,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Andaman & Nicobar Islands,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Andhra Pradesh,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Arunachal Pradesh,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Assam,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Bihar,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Chandigarh,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Chattisgarh,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Delhi,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Goa,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Gujarat,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Haryana,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Himachal Pradesh,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Jammu & Kashmir,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Jharkhand,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Karnataka,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Kerala,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Madhya Pradesh,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Maharashtra,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Manipur,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Meghalaya,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Mizoram,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Nagaland,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Orissa,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Pondicherry,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Punjab,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Rajasthan,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Sikkim,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Tamil Nadu,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Tripura,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Uttar Pradesh,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: Uttaranchal,NAS 1999-2000: Gross State Domestic Product: 1999-2000p: West Bengal,NAS 1993-1994: Gross State Domestic Product: Andaman & Nicobar Islands,NAS 1993-1994: Gross State Domestic Product: Andhra Pradesh,NAS 1993-1994: Gross State Domestic Product: Arunachal Pradesh,NAS 1993-1994: Gross State Domestic Product: Assam,NAS 1993-1994: Gross State Domestic Product: Bihar,NAS 1993-1994: Gross State Domestic Product: Chandigarh,NAS 1993-1994: Gross State Domestic Product: Chattisgarh,NAS 1993-1994: Gross State Domestic Product: Delhi,NAS 1993-1994: Gross State Domestic Product: Goa,NAS 1993-1994: Gross State Domestic Product: Gujarat,NAS 1993-1994: Gross State Domestic Product: Haryana,NAS 1993-1994: Gross State Domestic Product: Himachal Pradesh,NAS 1993-1994: Gross State Domestic Product: Jammu & Kashmir,NAS 1993-1994: Gross State Domestic Product: Jharkhand,NAS 1993-1994: Gross State Domestic Product: Karnataka,NAS 1993-1994: Gross State Domestic Product: Kerala,NAS 1993-1994: Gross State Domestic Product: Madhya Pradesh,NAS 1993-1994: Gross State Domestic Product: Maharashtra,NAS 1993-1994: Gross State Domestic Product: Manipur,NAS 1993-1994: Gross State Domestic Product: Meghalaya,NAS 1993-1994: Gross State Domestic Product: Mizoram,NAS 1993-1994: Gross State Domestic Product: Nagaland,NAS 1993-1994: Gross State Domestic Product: Orissa,NAS 1993-1994: Gross State Domestic Product: Pondicherry,NAS 1993-1994: Gross State Domestic Product: Punjab,NAS 1993-1994: Gross State Domestic Product: Rajasthan,NAS 1993-1994: Gross State Domestic Product: Sikkim,NAS 1993-1994: Gross State Domestic Product: Tamil Nadu,NAS 1993-1994: Gross State Domestic Product: Tripura,NAS 1993-1994: Gross State Domestic Product: Uttaranchal,NAS 1993-1994: Gross State Domestic Product: Uttar Pradesh,NAS 1993-1994: Gross State Domestic Product: West Bengal,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Andaman & Nicobar Islands,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Andhra Pradesh,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Arunachal Pradesh,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Assam,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Bihar,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Chandigarh,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Chattisgarh,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Delhi,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Goa,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Gujarat,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Haryana,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Himachal Pradesh,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Jammu & Kashmir,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Jharkhand,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Karnataka,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Kerala,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Madhya Pradesh,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Maharashtra,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Manipur,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Meghalaya,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Mizoram,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Nagaland,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Orissa,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Pondicherry,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Punjab,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Rajasthan,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Sikkim,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Tamil Nadu,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Tripura,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Uttaranchal,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: Uttar Pradesh,NAS 1993-1994: Gross State Domestic Product: 1993-1994p: West Bengal,NAS 1980-1981: Gross State Domestic Product: Andaman & Nicobar Islands,NAS 1980-1981: Gross State Domestic Product: Andhra Pradesh,NAS 1980-1981: Gross State Domestic Product: Arunachal Pradesh,NAS 1980-1981: Gross State Domestic Product: Assam,NAS 1980-1981: Gross State Domestic Product: Bihar,NAS 1980-1981: Gross State Domestic Product: Delhi,NAS 1980-1981: Gross State Domestic Product: Goa,NAS 1980-1981: Gross State Domestic Product: Gujarat,NAS 1980-1981: Gross State Domestic Product: Haryana,NAS 1980-1981: Gross State Domestic Product: Himachal Pradesh,NAS 1980-1981: Gross State Domestic Product: Jammu & Kashmir,NAS 1980-1981: Gross State Domestic Product: Karnataka,NAS 1980-1981: Gross State Domestic Product: Kerala,NAS 1980-1981: Gross State Domestic Product: Madhya Pradesh,NAS 1980-1981: Gross State Domestic Product: Maharashtra,NAS 1980-1981: Gross State Domestic Product: Manipur,NAS 1980-1981: Gross State Domestic Product: Meghalaya,NAS 1980-1981: Gross State Domestic Product: Mizoram,NAS 1980-1981: Gross State Domestic Product: Nagaland,NAS 1980-1981: Gross State Domestic Product: Orissa,NAS 1980-1981: Gross State Domestic Product: Pondicherry,NAS 1980-1981: Gross State Domestic Product: Punjab,NAS 1980-1981: Gross State Domestic Product: Rajasthan,NAS 1980-1981: Gross State Domestic Product: Sikkim,NAS 1980-1981: Gross State Domestic Product: Tamil Nadu,NAS 1980-1981: Gross State Domestic Product: Tripura,NAS 1980-1981: Gross State Domestic Product: Uttar Pradesh,NAS 1980-1981: Gross State Domestic Product: West Bengal,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Andaman & Nicobar Islands,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Andhra Pradesh,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Arunachal Pradesh,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Assam,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Bihar,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Delhi,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Goa,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Gujarat,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Haryana,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Himachal Pradesh,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Jammu & Kashmir,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Karnataka,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Kerala,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Madhya Pradesh,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Maharashtra,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Manipur,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Meghalaya,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Nagaland,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Orissa,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Pondicherry,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Punjab,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Rajasthan,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Sikkim,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Tamil Nadu,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Tripura,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: Uttar Pradesh,NAS 1980-1981: Gross State Domestic Product: 1980-1981p: West Bengal
Region,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India
Subnational,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,,India,India,India,India,India,India,India,,,,India,India,India,India,India,,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,,India,India,India,India,India,India,India,,,,India,India,India,India,India,,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India
